访客ID,事件名称,事件时间
274,s_moudle_data_af_deeplink,2023/5/10 16:29
274,updateflow,2023/5/10 16:29
274,usr_data_install,2023/5/10 16:29
274,usr_data_AB,2023/5/10 16:29
274,updateflow,2023/5/10 16:29
274,usr_data_type,2023/5/10 16:29
274,广告SDK初始化结果,2023/5/10 16:30
274,usr_data_guide_1_start,2023/5/10 16:30
274,s_moudle_data_af_conversion_success,2023/5/10 16:30
274,usr_data_guide_1_end,2023/5/10 16:30
274,usr_data_guide_2_start,2023/5/10 16:30
274,usr_data_guide_2_end,2023/5/10 16:30
274,usr_data_guide_3_start,2023/5/10 16:30
274,usr_data_guide_3_end,2023/5/10 16:30
274,usr_data_game_start,2023/5/10 16:30
274,usr_data_game_end,2023/5/10 16:31
274,gameid1,2023/5/10 16:31
274,usr_data_game_die,2023/5/10 16:31
274,usr_data_topscore,2023/5/10 16:31
274,topsocre1000,2023/5/10 16:31
274,关闭应用,2023/5/10 16:32
274,开启应用,2023/5/10 16:35
274,关闭应用,2023/5/10 16:35
275,安装应用,2023/5/10 22:06
275,开启应用,2023/5/10 22:06
275,updateflow,2023/5/10 22:06
275,updateflow,2023/5/10 22:06
275,s_moudle_data_af_deeplink,2023/5/10 22:06
275,广告SDK初始化结果,2023/5/10 22:06
275,广告SDK初始化结果,2023/5/10 22:06
275,s_moudle_data_af_conversion_success,2023/5/10 22:06
275,updateflow,2023/5/10 22:07
275,usr_data_install,2023/5/10 22:07
275,updateflow,2023/5/10 22:07
275,usr_data_AB,2023/5/10 22:07
275,usr_data_type,2023/5/10 22:07
275,usr_data_guide_1_start,2023/5/10 22:07
275,usr_data_guide_1_end,2023/5/10 22:07
275,usr_data_guide_2_start,2023/5/10 22:07
275,usr_data_guide_2_end,2023/5/10 22:07
275,usr_data_guide_3_start,2023/5/10 22:07
275,usr_data_guide_3_end,2023/5/10 22:07
275,usr_data_game_start,2023/5/10 22:07
275,usr_data_game_end,2023/5/10 22:10
275,gameid1,2023/5/10 22:10
275,usr_data_game_die,2023/5/10 22:10
275,topsocre1000,2023/5/10 22:10
275,usr_data_topscore,2023/5/10 22:10
275,usr_data_end_next_click,2023/5/10 22:10
275,usr_data_game_start,2023/5/10 22:10
275,usr_data_game_end,2023/5/10 22:13
275,gameid2,2023/5/10 22:13
275,usr_data_game_die,2023/5/10 22:13
275,usr_data_end_next_click,2023/5/10 22:13
275,usr_data_game_start,2023/5/10 22:13
275,关闭应用,2023/5/10 22:20
275,开启应用,2023/5/10 22:21
275,关闭应用,2023/5/10 22:21
276,安装应用,2023/5/10 18:41
276,开启应用,2023/5/10 18:41
276,updateflow,2023/5/10 18:41
276,s_moudle_data_af_deeplink,2023/5/10 18:41
276,updateflow,2023/5/10 18:41
276,updateflow,2023/5/10 18:41
276,usr_data_install,2023/5/10 18:41
276,usr_data_AB,2023/5/10 18:41
276,updateflow,2023/5/10 18:41
276,usr_data_type,2023/5/10 18:41
276,usr_data_guide_1_start,2023/5/10 18:41
276,广告SDK初始化结果,2023/5/10 18:41
276,s_moudle_data_af_conversion_success,2023/5/10 18:41
276,usr_data_guide_1_end,2023/5/10 18:41
276,usr_data_guide_2_start,2023/5/10 18:41
276,usr_data_guide_2_end,2023/5/10 18:41
276,usr_data_guide_3_start,2023/5/10 18:41
276,usr_data_guide_3_end,2023/5/10 18:41
276,usr_data_game_start,2023/5/10 18:41
276,usr_data_game_end,2023/5/10 18:45
276,gameid1,2023/5/10 18:45
276,usr_data_game_die,2023/5/10 18:45
276,topsocre1200,2023/5/10 18:45
276,usr_data_topscore,2023/5/10 18:45
276,usr_data_end_next_click,2023/5/10 18:45
276,usr_data_game_start,2023/5/10 18:45
276,usr_data_game_end,2023/5/10 18:49
276,gameid2,2023/5/10 18:49
276,usr_data_game_die,2023/5/10 18:49
276,usr_data_end_next_click,2023/5/10 18:49
276,usr_data_game_start,2023/5/10 18:49
276,usr_data_game_end,2023/5/10 18:54
276,gameid3,2023/5/10 18:54
276,usr_data_game_die,2023/5/10 18:54
276,topsocre1500,2023/5/10 18:54
276,usr_data_topscore,2023/5/10 18:54
276,usr_data_end_next_click,2023/5/10 18:55
276,usr_data_game_start,2023/5/10 18:55
276,usr_data_game_end,2023/5/10 19:02
276,gameid4,2023/5/10 19:02
276,usr_data_game_die,2023/5/10 19:02
276,usr_data_topscore,2023/5/10 19:02
276,SDK监控游戏请求展示广告,2023/5/10 19:02
276,Max实时收益,2023/5/10 19:02
276,show成功,2023/5/10 19:02
276,usr_data_goon_game,2023/5/10 19:02
276,usr_data_end_next_click,2023/5/10 19:02
276,usr_data_game_start,2023/5/10 19:02
276,usr_data_game_end,2023/5/10 19:05
276,SDK关键行为监控,2023/5/10 19:05
276,gameid5,2023/5/10 19:05
276,usr_data_game_die,2023/5/10 19:05
276,SDK监控游戏请求展示广告,2023/5/10 19:05
276,Max实时收益,2023/5/10 19:05
276,show成功,2023/5/10 19:05
276,关闭应用,2023/5/10 19:05
276,开启应用,2023/5/10 21:27
276,updateflow,2023/5/10 21:27
276,s_moudle_data_af_conversion_success,2023/5/10 21:27
276,updateflow,2023/5/10 21:27
276,updateflow,2023/5/10 21:27
276,广告SDK初始化结果,2023/5/10 21:27
276,usr_data_type,2023/5/10 21:27
276,travelBtn,2023/5/10 21:27
276,usr_data_game_start,2023/5/10 21:27
276,关闭应用,2023/5/10 21:33
276,开启应用,2023/5/10 21:33
276,usr_data_game_end,2023/5/10 21:34
276,usr_data_game_die,2023/5/10 21:34
276,SDK监控游戏请求展示广告,2023/5/10 21:34
276,Max实时收益,2023/5/10 21:34
276,show成功,2023/5/10 21:34
276,SDK监控广告关闭,2023/5/10 21:34
276,usr_data_end_next_click,2023/5/10 21:34
276,usr_data_game_start,2023/5/10 21:34
276,关闭应用,2023/5/10 21:38
276,开启应用,2023/5/10 21:39
276,关闭应用,2023/5/10 21:40
276,开启应用,2023/5/10 22:33
276,updateflow,2023/5/10 22:33
276,s_moudle_data_af_conversion_success,2023/5/10 22:33
276,广告SDK初始化结果,2023/5/10 22:33
276,updateflow,2023/5/10 22:33
276,updateflow,2023/5/10 22:33
276,usr_data_type,2023/5/10 22:33
276,travelBtn,2023/5/10 22:33
276,usr_data_journey_download,2023/5/10 22:33
276,usr_data_journey_download,2023/5/10 22:33
276,usr_data_journey_download,2023/5/10 22:33
276,usr_data_chapter_time,2023/5/10 22:33
276,usr_data_game_start,2023/5/10 22:33
276,usr_data_game_end,2023/5/10 22:35
276,usr_data_game_start,2023/5/10 22:35
276,usr_data_AB_Act,2023/5/10 22:35
276,startPreLoad,2023/5/10 22:35
276,preLoadCallback,2023/5/10 22:35
276,usr_data_game_end,2023/5/10 22:39
276,usr_data_show_comment,2023/5/10 22:39
276,usr_data_close_comment,2023/5/10 22:39
276,usr_data_game_start,2023/5/10 22:39
276,SDK监控游戏请求展示广告,2023/5/10 22:43
276,Max实时收益,2023/5/10 22:43
276,show成功,2023/5/10 22:43
276,SDK监控广告关闭,2023/5/10 22:44
276,usr_data_ad,2023/5/10 22:44
276,usr_data_game_end,2023/5/10 22:46
276,SDK监控游戏请求展示广告,2023/5/10 22:46
276,Max实时收益,2023/5/10 22:46
276,show成功,2023/5/10 22:46
276,SDK监控广告被点击,2023/5/10 22:46
276,SDK监控广告被点击,2023/5/10 22:46
276,SDK监控广告被点击,2023/5/10 22:46
276,SDK监控广告关闭,2023/5/10 22:46
276,usr_data_game_start,2023/5/10 22:46
276,usr_data_game_end,2023/5/10 22:51
276,usr_data_game_start,2023/5/10 22:51
276,关闭应用,2023/5/10 22:53
277,安装应用,2023/5/10 13:02
277,开启应用,2023/5/10 13:03
277,updateflow,2023/5/10 13:03
277,updateflow,2023/5/10 13:03
277,s_moudle_data_af_deeplink,2023/5/10 13:03
277,updateflow,2023/5/10 13:03
277,usr_data_install,2023/5/10 13:03
277,usr_data_AB,2023/5/10 13:03
277,updateflow,2023/5/10 13:03
277,usr_data_type,2023/5/10 13:03
277,usr_data_guide_1_start,2023/5/10 13:03
277,广告SDK初始化结果,2023/5/10 13:03
277,s_moudle_data_af_conversion_success,2023/5/10 13:03
277,usr_data_guide_1_end,2023/5/10 13:03
277,usr_data_guide_2_start,2023/5/10 13:03
277,usr_data_guide_2_end,2023/5/10 13:03
277,usr_data_guide_3_start,2023/5/10 13:03
277,usr_data_guide_3_end,2023/5/10 13:03
277,usr_data_game_start,2023/5/10 13:03
277,usr_data_game_end,2023/5/10 13:11
277,gameid1,2023/5/10 13:11
277,usr_data_game_die,2023/5/10 13:11
277,topsocre1000,2023/5/10 13:11
277,usr_data_topscore,2023/5/10 13:11
277,usr_data_end_next_click,2023/5/10 13:12
277,usr_data_game_start,2023/5/10 13:12
277,usr_data_game_end,2023/5/10 13:19
277,gameid2,2023/5/10 13:19
277,usr_data_game_die,2023/5/10 13:19
277,关闭应用,2023/5/10 13:19
278,安装应用,2023/5/10 20:55
278,开启应用,2023/5/10 20:55
278,updateflow,2023/5/10 20:55
278,s_moudle_data_af_deeplink,2023/5/10 20:55
278,updateflow,2023/5/10 20:55
278,updateflow,2023/5/10 20:55
278,usr_data_install,2023/5/10 20:55
278,usr_data_AB,2023/5/10 20:55
278,updateflow,2023/5/10 20:55
278,usr_data_type,2023/5/10 20:55
278,广告SDK初始化结果,2023/5/10 20:55
278,usr_data_guide_1_start,2023/5/10 20:55
278,s_moudle_data_af_conversion_success,2023/5/10 20:55
278,usr_data_guide_1_end,2023/5/10 20:55
278,usr_data_guide_2_start,2023/5/10 20:55
278,usr_data_guide_2_end,2023/5/10 20:55
278,usr_data_guide_3_start,2023/5/10 20:55
278,usr_data_guide_3_end,2023/5/10 20:55
278,usr_data_game_start,2023/5/10 20:55
278,usr_data_game_end,2023/5/10 21:00
278,gameid1,2023/5/10 21:00
278,usr_data_game_die,2023/5/10 21:00
278,topsocre1200,2023/5/10 21:00
278,usr_data_topscore,2023/5/10 21:00
278,关闭应用,2023/5/10 21:01
278,开启应用,2023/5/10 22:00
278,updateflow,2023/5/10 22:01
278,updateflow,2023/5/10 22:01
278,updateflow,2023/5/10 22:01
278,s_moudle_data_af_conversion_success,2023/5/10 22:01
278,usr_data_type,2023/5/10 22:01
278,广告SDK初始化结果,2023/5/10 22:01
278,travelBtn,2023/5/10 22:01
278,usr_data_journey_download,2023/5/10 22:01
278,usr_data_journey_download,2023/5/10 22:01
278,usr_data_journey_download,2023/5/10 22:01
278,usr_data_chapter_time,2023/5/10 22:01
278,usr_data_game_start,2023/5/10 22:01
278,usr_data_game_end,2023/5/10 22:02
278,travelBtn,2023/5/10 22:02
278,usr_data_game_start,2023/5/10 22:02
278,usr_data_game_end,2023/5/10 22:05
278,gameid2,2023/5/10 22:05
278,usr_data_game_die,2023/5/10 22:05
278,关闭应用,2023/5/10 22:05
279,安装应用,2023/5/10 4:04
279,开启应用,2023/5/10 4:04
279,updateflow,2023/5/10 4:04
279,updateflow,2023/5/10 4:04
279,s_moudle_data_af_deeplink,2023/5/10 4:04
279,updateflow,2023/5/10 4:04
279,usr_data_install,2023/5/10 4:04
279,usr_data_AB,2023/5/10 4:04
279,updateflow,2023/5/10 4:04
279,usr_data_type,2023/5/10 4:04
279,广告SDK初始化结果,2023/5/10 4:04
279,usr_data_guide_1_start,2023/5/10 4:04
279,关闭应用,2023/5/10 4:04
279,s_moudle_data_af_conversion_success,2023/5/10 4:04
279,开启应用,2023/5/10 4:04
279,usr_data_guide_1_end,2023/5/10 4:04
279,usr_data_guide_2_start,2023/5/10 4:04
279,usr_data_guide_2_end,2023/5/10 4:04
279,usr_data_guide_3_start,2023/5/10 4:04
279,usr_data_game_start,2023/5/10 4:04
279,usr_data_guide_3_end,2023/5/10 4:04
279,usr_data_game_end,2023/5/10 4:07
279,gameid1,2023/5/10 4:07
279,usr_data_game_die,2023/5/10 4:07
279,topsocre1500,2023/5/10 4:07
279,usr_data_topscore,2023/5/10 4:07
279,usr_data_end_next_click,2023/5/10 4:08
279,usr_data_game_start,2023/5/10 4:08
279,usr_data_game_end,2023/5/10 4:12
279,gameid2,2023/5/10 4:12
279,usr_data_game_die,2023/5/10 4:12
279,usr_data_end_next_click,2023/5/10 4:12
279,usr_data_game_start,2023/5/10 4:12
279,usr_data_game_end,2023/5/10 4:16
279,gameid3,2023/5/10 4:16
279,usr_data_topscore,2023/5/10 4:16
279,usr_data_game_die,2023/5/10 4:16
279,usr_data_end_next_click,2023/5/10 4:16
279,usr_data_game_start,2023/5/10 4:16
279,usr_data_show_comment,2023/5/10 4:16
279,usr_data_close_comment,2023/5/10 4:16
279,关闭应用,2023/5/10 4:20
279,SDK监控游戏请求展示广告,2023/5/10 7:18
279,开启应用,2023/5/10 7:18
279,Max实时收益,2023/5/10 7:18
279,show成功,2023/5/10 7:18
279,关闭应用,2023/5/10 7:21
279,开启应用,2023/5/10 9:38
279,SDK监控广告关闭,2023/5/10 9:39
279,关闭应用,2023/5/10 9:39
280,安装应用,2023/5/10 22:22
280,开启应用,2023/5/10 22:22
280,updateflow,2023/5/10 22:22
280,updateflow,2023/5/10 22:22
280,s_moudle_data_af_deeplink,2023/5/10 22:22
280,updateflow,2023/5/10 22:22
280,usr_data_install,2023/5/10 22:22
280,updateflow,2023/5/10 22:22
280,usr_data_AB,2023/5/10 22:22
280,usr_data_type,2023/5/10 22:22
280,广告SDK初始化结果,2023/5/10 22:22
280,s_moudle_data_af_conversion_success,2023/5/10 22:22
280,usr_data_guide_1_start,2023/5/10 22:22
280,usr_data_guide_1_end,2023/5/10 22:22
280,usr_data_guide_2_start,2023/5/10 22:22
280,usr_data_guide_2_end,2023/5/10 22:22
280,usr_data_guide_3_start,2023/5/10 22:22
280,usr_data_guide_3_end,2023/5/10 22:23
280,usr_data_game_start,2023/5/10 22:23
280,关闭应用,2023/5/10 22:26
281,安装应用,2023/5/10 5:35
281,开启应用,2023/5/10 5:35
281,s_moudle_data_af_deeplink,2023/5/10 5:35
281,updateflow,2023/5/10 5:35
281,updateflow,2023/5/10 5:35
281,updateflow,2023/5/10 5:35
281,usr_data_install,2023/5/10 5:35
281,updateflow,2023/5/10 5:35
281,usr_data_AB,2023/5/10 5:35
281,usr_data_type,2023/5/10 5:35
281,usr_data_guide_1_start,2023/5/10 5:35
281,广告SDK初始化结果,2023/5/10 5:35
281,s_moudle_data_af_conversion_success,2023/5/10 5:35
281,usr_data_guide_1_end,2023/5/10 5:35
281,usr_data_guide_2_start,2023/5/10 5:35
281,usr_data_guide_2_end,2023/5/10 5:35
281,usr_data_guide_3_start,2023/5/10 5:35
281,usr_data_guide_3_end,2023/5/10 5:35
281,usr_data_game_start,2023/5/10 5:35
281,关闭应用,2023/5/10 5:36
281,开启应用,2023/5/10 5:36
281,usr_data_game_end,2023/5/10 5:38
281,gameid1,2023/5/10 5:38
281,usr_data_game_die,2023/5/10 5:38
281,usr_data_topscore,2023/5/10 5:38
281,topsocre1200,2023/5/10 5:38
281,usr_data_end_next_click,2023/5/10 5:38
281,usr_data_game_start,2023/5/10 5:38
281,usr_data_game_end,2023/5/10 5:40
281,gameid2,2023/5/10 5:40
281,usr_data_game_die,2023/5/10 5:40
281,usr_data_topscore,2023/5/10 5:40
281,usr_data_end_next_click,2023/5/10 5:41
281,usr_data_game_start,2023/5/10 5:41
281,travelBtn,2023/5/10 5:41
281,usr_data_journey_download,2023/5/10 5:41
281,usr_data_journey_download,2023/5/10 5:41
281,usr_data_journey_download,2023/5/10 5:41
281,usr_data_chapter_time,2023/5/10 5:41
281,usr_data_game_start,2023/5/10 5:41
281,usr_data_game_end,2023/5/10 5:41
281,usr_data_game_start,2023/5/10 5:41
281,usr_data_AB_Act,2023/5/10 5:41
281,startPreLoad,2023/5/10 5:41
281,preLoadCallback,2023/5/10 5:41
281,usr_data_game_end,2023/5/10 5:42
281,usr_data_game_start,2023/5/10 5:42
281,SDK监控游戏请求展示广告,2023/5/10 5:43
281,Max实时收益,2023/5/10 5:43
281,show成功,2023/5/10 5:43
281,SDK监控广告被点击,2023/5/10 5:43
281,SDK监控广告被点击,2023/5/10 5:43
281,SDK监控广告被点击,2023/5/10 5:43
281,SDK监控广告关闭,2023/5/10 5:44
281,usr_data_ad,2023/5/10 5:44
281,usr_data_game_end,2023/5/10 5:44
281,SDK监控游戏请求展示广告,2023/5/10 5:44
281,Max实时收益,2023/5/10 5:44
281,show成功,2023/5/10 5:44
281,SDK监控广告被点击,2023/5/10 5:44
281,SDK监控广告关闭,2023/5/10 5:45
281,关闭应用,2023/5/10 5:45
281,开启应用,2023/5/10 5:45
281,usr_data_game_start,2023/5/10 5:45
281,SDK监控游戏请求展示广告,2023/5/10 5:46
281,Max实时收益,2023/5/10 5:46
281,show成功,2023/5/10 5:46
281,SDK监控广告被点击,2023/5/10 5:47
281,SDK监控广告关闭,2023/5/10 5:47
281,usr_data_ad,2023/5/10 5:47
281,usr_data_game_end,2023/5/10 5:48
281,usr_data_game_start,2023/5/10 5:48
281,关闭应用,2023/5/10 5:48
281,SDK监控游戏请求展示广告,2023/5/10 5:54
281,开启应用,2023/5/10 5:54
281,Max实时收益,2023/5/10 5:54
281,show成功,2023/5/10 5:54
281,SDK监控广告被点击,2023/5/10 5:54
281,SDK监控广告被点击,2023/5/10 5:54
281,SDK监控广告被点击,2023/5/10 5:54
281,SDK监控广告被点击,2023/5/10 5:55
281,SDK监控广告关闭,2023/5/10 5:55
281,usr_data_game_end,2023/5/10 5:56
281,SDK监控游戏请求展示广告,2023/5/10 5:56
281,Max实时收益,2023/5/10 5:56
281,show成功,2023/5/10 5:56
281,关闭应用,2023/5/10 5:56
281,开启应用,2023/5/10 6:04
281,SDK监控广告被点击,2023/5/10 6:05
281,SDK监控广告被点击,2023/5/10 6:05
281,SDK监控广告被点击,2023/5/10 6:05
281,SDK监控广告被点击,2023/5/10 6:05
281,SDK监控广告被点击,2023/5/10 6:05
281,SDK监控广告被点击,2023/5/10 6:05
281,SDK监控广告被点击,2023/5/10 6:05
281,SDK监控广告被点击,2023/5/10 6:05
281,SDK监控广告被点击,2023/5/10 6:05
281,SDK监控广告关闭,2023/5/10 6:05
281,usr_data_game_start,2023/5/10 6:05
281,usr_data_game_end,2023/5/10 6:07
281,usr_data_game_start,2023/5/10 6:07
281,usr_data_game_end,2023/5/10 6:09
281,SDK监控游戏请求展示广告,2023/5/10 6:09
281,Max实时收益,2023/5/10 6:09
281,show成功,2023/5/10 6:09
281,SDK监控广告被点击,2023/5/10 6:09
281,关闭应用,2023/5/10 6:09
282,安装应用,2023/5/10 2:23
282,开启应用,2023/5/10 2:23
282,updateflow,2023/5/10 2:23
282,updateflow,2023/5/10 2:23
282,updateflow,2023/5/10 2:23
282,usr_data_type,2023/5/10 2:23
282,广告SDK初始化结果,2023/5/10 2:24
282,s_moudle_data_af_conversion_success,2023/5/10 2:24
282,应用更新,2023/5/10 2:24
282,travelBtn,2023/5/10 2:24
282,usr_data_game_start,2023/5/10 2:24
282,usr_data_game_end,2023/5/10 2:29
282,usr_data_game_die,2023/5/10 2:29
282,SDK监控游戏请求展示广告,2023/5/10 2:29
282,Max实时收益,2023/5/10 2:29
282,show成功,2023/5/10 2:29
282,SDK监控广告被点击,2023/5/10 2:29
282,SDK监控广告被点击,2023/5/10 2:30
282,SDK监控广告被点击,2023/5/10 2:30
282,SDK监控广告关闭,2023/5/10 2:30
282,usr_data_end_next_click,2023/5/10 2:30
282,usr_data_game_start,2023/5/10 2:30
282,关闭应用,2023/5/10 2:34
282,SDK监控游戏请求展示广告,2023/5/10 3:17
282,开启应用,2023/5/10 3:17
282,Max实时收益,2023/5/10 3:17
282,show成功,2023/5/10 3:17
282,关闭应用,2023/5/10 3:17
283,安装应用,2023/5/10 18:51
283,开启应用,2023/5/10 18:51
283,updateflow,2023/5/10 18:51
283,s_moudle_data_af_deeplink,2023/5/10 18:51
283,updateflow,2023/5/10 18:51
283,updateflow,2023/5/10 18:51
283,usr_data_install,2023/5/10 18:51
283,usr_data_AB,2023/5/10 18:51
283,updateflow,2023/5/10 18:51
283,usr_data_type,2023/5/10 18:51
283,usr_data_guide_1_start,2023/5/10 18:51
283,广告SDK初始化结果,2023/5/10 18:51
283,s_moudle_data_af_conversion_success,2023/5/10 18:51
283,usr_data_guide_1_end,2023/5/10 18:51
283,usr_data_guide_2_start,2023/5/10 18:51
283,usr_data_guide_2_end,2023/5/10 18:51
283,usr_data_guide_3_start,2023/5/10 18:51
283,usr_data_guide_3_end,2023/5/10 18:51
283,usr_data_game_start,2023/5/10 18:51
283,usr_data_game_end,2023/5/10 18:58
283,gameid1,2023/5/10 18:58
283,usr_data_game_die,2023/5/10 18:58
283,usr_data_topscore,2023/5/10 18:58
283,topsocre1500,2023/5/10 18:58
283,关闭应用,2023/5/10 18:58
283,开启应用,2023/5/10 19:11
283,关闭应用,2023/5/10 19:11
284,安装应用,2023/5/10 22:14
284,开启应用,2023/5/10 22:14
284,updateflow,2023/5/10 22:14
284,updateflow,2023/5/10 22:14
284,s_moudle_data_af_deeplink,2023/5/10 22:14
284,updateflow,2023/5/10 22:14
284,usr_data_install,2023/5/10 22:14
284,usr_data_AB,2023/5/10 22:14
284,updateflow,2023/5/10 22:14
284,usr_data_type,2023/5/10 22:14
284,广告SDK初始化结果,2023/5/10 22:14
284,usr_data_guide_1_start,2023/5/10 22:14
284,s_moudle_data_af_conversion_success,2023/5/10 22:14
284,usr_data_guide_1_end,2023/5/10 22:14
284,usr_data_guide_2_start,2023/5/10 22:14
284,usr_data_guide_2_end,2023/5/10 22:14
284,usr_data_guide_3_start,2023/5/10 22:14
284,usr_data_guide_3_end,2023/5/10 22:14
284,usr_data_game_start,2023/5/10 22:14
284,usr_data_game_end,2023/5/10 22:22
284,gameid1,2023/5/10 22:22
284,usr_data_game_die,2023/5/10 22:22
284,usr_data_topscore,2023/5/10 22:22
284,topsocre1500,2023/5/10 22:22
284,usr_data_end_next_click,2023/5/10 22:23
284,usr_data_game_start,2023/5/10 22:23
284,关闭应用,2023/5/10 22:24
285,安装应用,2023/5/10 13:28
285,开启应用,2023/5/10 13:28
285,updateflow,2023/5/10 13:28
285,updateflow,2023/5/10 13:28
285,s_moudle_data_af_deeplink,2023/5/10 13:28
285,updateflow,2023/5/10 13:28
285,usr_data_install,2023/5/10 13:28
285,usr_data_AB,2023/5/10 13:28
285,updateflow,2023/5/10 13:28
285,usr_data_type,2023/5/10 13:28
285,puzzle_download,2023/5/10 13:28
285,usr_data_guide_1_start,2023/5/10 13:28
285,s_moudle_data_af_conversion_success,2023/5/10 13:28
285,广告SDK初始化结果,2023/5/10 13:28
285,usr_data_guide_1_end,2023/5/10 13:28
285,usr_data_guide_2_start,2023/5/10 13:28
285,usr_data_guide_2_end,2023/5/10 13:28
285,usr_data_guide_3_start,2023/5/10 13:28
285,usr_data_guide_3_end,2023/5/10 13:29
285,usr_data_game_start,2023/5/10 13:29
285,usr_data_game_end,2023/5/10 13:32
285,gameid1,2023/5/10 13:32
285,usr_data_game_die,2023/5/10 13:32
285,topsocre1200,2023/5/10 13:32
285,usr_data_topscore,2023/5/10 13:32
285,usr_data_end_next_click,2023/5/10 13:32
285,usr_data_game_start,2023/5/10 13:32
285,usr_data_game_end,2023/5/10 13:35
285,gameid2,2023/5/10 13:35
285,usr_data_game_die,2023/5/10 13:35
285,usr_data_end_next_click,2023/5/10 13:35
285,usr_data_game_start,2023/5/10 13:35
285,usr_data_game_end,2023/5/10 13:37
285,gameid3,2023/5/10 13:37
285,usr_data_game_die,2023/5/10 13:37
285,topsocre1500,2023/5/10 13:37
285,usr_data_topscore,2023/5/10 13:37
285,usr_data_end_next_click,2023/5/10 13:37
285,usr_data_game_start,2023/5/10 13:37
285,关闭应用,2023/5/10 13:37
286,安装应用,2023/5/10 19:01
286,开启应用,2023/5/10 19:01
286,updateflow,2023/5/10 19:01
286,s_moudle_data_af_deeplink,2023/5/10 19:01
286,updateflow,2023/5/10 19:02
286,updateflow,2023/5/10 19:02
286,usr_data_install,2023/5/10 19:02
286,usr_data_AB,2023/5/10 19:02
286,updateflow,2023/5/10 19:02
286,usr_data_type,2023/5/10 19:02
286,广告SDK初始化结果,2023/5/10 19:02
286,s_moudle_data_af_conversion_success,2023/5/10 19:02
286,usr_data_guide_1_start,2023/5/10 19:02
286,usr_data_guide_1_end,2023/5/10 19:02
286,usr_data_guide_2_start,2023/5/10 19:02
286,usr_data_guide_2_end,2023/5/10 19:02
286,usr_data_guide_3_start,2023/5/10 19:02
286,usr_data_guide_3_end,2023/5/10 19:02
286,usr_data_game_start,2023/5/10 19:02
286,usr_data_game_end,2023/5/10 19:03
286,gameid1,2023/5/10 19:03
286,usr_data_game_die,2023/5/10 19:03
286,usr_data_topscore,2023/5/10 19:03
286,usr_data_end_next_click,2023/5/10 19:03
286,usr_data_game_start,2023/5/10 19:03
286,usr_data_game_end,2023/5/10 19:06
286,gameid2,2023/5/10 19:06
286,usr_data_game_die,2023/5/10 19:06
286,topsocre1000,2023/5/10 19:06
286,usr_data_topscore,2023/5/10 19:06
286,usr_data_end_next_click,2023/5/10 19:06
286,usr_data_game_start,2023/5/10 19:06
286,usr_data_game_end,2023/5/10 19:08
286,gameid3,2023/5/10 19:08
286,usr_data_topscore,2023/5/10 19:08
286,usr_data_game_die,2023/5/10 19:08
286,usr_data_end_next_click,2023/5/10 19:09
286,usr_data_game_start,2023/5/10 19:09
286,usr_data_game_end,2023/5/10 19:13
286,gameid4,2023/5/10 19:13
286,usr_data_game_die,2023/5/10 19:13
286,topsocre1500,2023/5/10 19:13
286,usr_data_topscore,2023/5/10 19:13
286,SDK监控游戏请求展示广告,2023/5/10 19:13
286,Max实时收益,2023/5/10 19:13
286,show成功,2023/5/10 19:13
286,SDK监控广告关闭,2023/5/10 19:13
286,usr_data_end_next_click,2023/5/10 19:13
286,usr_data_game_start,2023/5/10 19:13
286,usr_data_game_end,2023/5/10 19:16
286,gameid5,2023/5/10 19:16
286,SDK关键行为监控,2023/5/10 19:16
286,usr_data_game_die,2023/5/10 19:16
286,SDK监控游戏请求展示广告,2023/5/10 19:16
286,Max实时收益,2023/5/10 19:16
286,show成功,2023/5/10 19:16
286,SDK监控广告关闭,2023/5/10 19:17
286,usr_data_end_next_click,2023/5/10 19:17
286,usr_data_game_start,2023/5/10 19:17
286,SDK监控游戏请求展示广告,2023/5/10 19:21
286,show失败,2023/5/10 19:21
286,usr_data_game_end,2023/5/10 19:21
286,usr_data_game_die,2023/5/10 19:21
286,usr_data_topscore,2023/5/10 19:21
286,show失败,2023/5/10 19:21
286,SDK监控游戏请求展示广告,2023/5/10 19:21
286,usr_data_end_next_click,2023/5/10 19:21
286,usr_data_game_start,2023/5/10 19:21
286,关闭应用,2023/5/10 19:24
286,SDK监控游戏请求展示广告,2023/5/10 21:06
286,show失败,2023/5/10 21:06
286,开启应用,2023/5/10 21:06
286,usr_data_game_end,2023/5/10 21:06
286,SDK关键行为监控,2023/5/10 21:06
286,SDK关键行为监控,2023/5/10 21:06
286,usr_data_game_die,2023/5/10 21:06
286,SDK监控游戏请求展示广告,2023/5/10 21:06
286,show失败,2023/5/10 21:06
286,usr_data_end_next_click,2023/5/10 21:06
286,usr_data_game_start,2023/5/10 21:06
286,usr_data_game_end,2023/5/10 21:10
286,gameid8,2023/5/10 21:10
286,usr_data_game_die,2023/5/10 21:10
286,usr_data_topscore,2023/5/10 21:10
286,show失败,2023/5/10 21:10
286,SDK监控游戏请求展示广告,2023/5/10 21:10
286,usr_data_show_comment,2023/5/10 21:10
286,usr_data_close_comment,2023/5/10 21:10
286,usr_data_end_next_click,2023/5/10 21:10
286,usr_data_game_start,2023/5/10 21:10
286,usr_data_game_end,2023/5/10 21:13
286,gameid9,2023/5/10 21:13
286,usr_data_game_die,2023/5/10 21:13
